session_id,material_english,force_n,slice_mode,segment_label,start_epoch,end_epoch,duration_s,audio_start_idx,audio_end_idx,tactile_row_start_idx,tactile_row_end_idx,video_frame_start,video_frame_end
linen_f9_r1_v1,linen,9,sliding,winm03,1607135582.300,1607135592.600,10.300,196800,361600,1037,2102,370,679
linen_f9_r1_v1,linen,9,sliding,winm04,1607135587.450,1607135597.750,10.300,279200,444000,1583,2739,525,834
linen_f9_r1_v1,linen,9,sliding,winm05,1607135592.600,1607135602.900,10.300,361600,526400,2103,3426,679,989
linen_f9_r1_v1,linen,9,sliding,winm06,1607135597.750,1607135608.050,10.300,444000,608800,2740,4099,834,1144
linen_f9_r1_v1,linen,9,sliding,winm07,1607135602.900,1607135613.200,10.300,526400,691200,3427,4785,989,1299
linen_f9_r1_v1,linen,9,sliding,winm08,1607135608.050,1607135618.350,10.300,608800,773600,4100,5459,1144,1454
linen_f9_r1_v1,linen,9,sliding,winm09,1607135613.200,1607135623.500,10.300,691200,856000,4786,6142,1299,1608
linen_f9_r1_v1,linen,9,sliding,winm10,1607135618.350,1607135628.650,10.300,773600,938400,5460,6816,1454,1763
linen_f9_r1_v1,linen,9,sliding,winm11,1607135623.500,1607135633.800,10.300,856000,1020800,6143,7500,1608,1918
linen_f9_r1_v1,linen,9,sliding,winm12,1607135628.650,1607135638.950,10.300,938400,1103200,6817,8191,1763,2073
linen_f9_r1_v1,linen,9,sliding,winl01,1607135572.000,1607135586.000,14.000,32000,256000,0,1433,60,481
linen_f9_r1_v1,linen,9,sliding,winl02,1607135579.000,1607135593.000,14.000,144000,368000,677,2142,271,691
linen_f9_r1_v1,linen,9,sliding,winl03,1607135586.000,1607135600.000,14.000,256000,480000,1433,3046,481,902
linen_f9_r1_v1,linen,9,sliding,winl04,1607135593.000,1607135607.000,14.000,368000,592000,2142,3955,691,1112
linen_f9_r1_v1,linen,9,sliding,winl05,1607135600.000,1607135614.000,14.000,480000,704000,3046,4881,902,1323
linen_f9_r1_v1,linen,9,sliding,winl06,1607135607.000,1607135621.000,14.000,592000,816000,3955,5805,1112,1533
linen_f9_r1_v1,linen,9,sliding,winl07,1607135614.000,1607135628.000,14.000,704000,928000,4881,6731,1323,1744
linen_f9_r1_v1,linen,9,sliding,winl08,1607135621.000,1607135635.000,14.000,816000,1040000,5805,7669,1533,1954
paper_f3_r1_v1,paper,3,cycle,seg01,1607158619.980,1607158630.280,10.300,127680,292480,617,1723,237,544
paper_f3_r1_v1,paper,3,cycle,seg02,1607158630.280,1607158640.560,10.280,292480,456960,1724,2909,544,850
paper_f3_r1_v1,paper,3,cycle,seg03,1607158640.560,1607158650.860,10.300,456960,621760,2910,4217,850,1156
paper_f3_r1_v1,paper,3,cycle,seg04,1607158650.860,1607158661.160,10.300,621760,786560,4218,5573,1156,1463
paper_f3_r1_v1,paper,3,cycle,seg05,1607158661.160,1607158671.440,10.280,786560,951040,5574,6927,1463,1769
paper_f3_r1_v1,paper,3,sliding,wins01,1607158614.000,1607158621.000,7.000,32000,144000,0,724,60,268
paper_f3_r1_v1,paper,3,sliding,wins02,1607158617.500,1607158624.500,7.000,88000,200000,360,1093,164,372
paper_f3_r1_v1,paper,3,sliding,wins03,1607158621.000,1607158628.000,7.000,144000,256000,724,1484,268,476
paper_f3_r1_v1,paper,3,sliding,wins04,1607158624.500,1607158631.500,7.000,200000,312000,1093,1848,372,580
paper_f3_r1_v1,paper,3,sliding,wins05,1607158628.000,1607158635.000,7.000,256000,368000,1484,2217,476,684
paper_f3_r1_v1,paper,3,sliding,wins06,1607158631.500,1607158638.500,7.000,312000,424000,1849,2637,580,789
paper_f3_r1_v1,paper,3,sliding,wins07,1607158635.000,1607158642.000,7.000,368000,480000,2217,3101,684,893
paper_f3_r1_v1,paper,3,sliding,wins08,1607158638.500,1607158645.500,7.000,424000,536000,2637,3540,789,997
paper_f3_r1_v1,paper,3,sliding,wins09,1607158642.000,1607158649.000,7.000,480000,592000,3101,3986,893,1101
paper_f3_r1_v1,paper,3,sliding,wins10,1607158645.500,1607158652.500,7.000,536000,648000,3541,4438,997,1205
paper_f3_r1_v1,paper,3,sliding,wins11,1607158649.000,1607158656.000,7.000,592000,704000,3986,4900,1101,1309
paper_f3_r1_v1,paper,3,sliding,wins12,1607158652.500,1607158659.500,7.000,648000,760000,4439,5336,1205,1414
paper_f3_r1_v1,paper,3,sliding,wins13,1607158656.000,1607158663.000,7.000,704000,816000,4900,5811,1309,1518
paper_f3_r1_v1,paper,3,sliding,wins14,1607158659.500,1607158666.500,7.000,760000,872000,5336,6275,1414,1622
paper_f3_r1_v1,paper,3,sliding,wins15,1607158663.000,1607158670.000,7.000,816000,928000,5811,6736,1518,1726
paper_f3_r1_v1,paper,3,sliding,wins16,1607158666.500,1607158673.500,7.000,872000,984000,6275,7214,1622,1830
paper_f3_r1_v1,paper,3,sliding,wins17,1607158670.000,1607158677.000,7.000,928000,1040000,6736,7660,1726,1934
paper_f3_r1_v1,paper,3,sliding,winm01,1607158614.000,1607158624.300,10.300,32000,196800,0,1073,60,366
paper_f3_r1_v1,paper,3,sliding,winm02,1607158619.150,1607158629.450,10.300,114400,279200,536,1637,213,519
paper_f3_r1_v1,paper,3,sliding,winm03,1607158624.300,1607158634.600,10.300,196800,361600,1074,2176,366,673
paper_f3_r1_v1,paper,3,sliding,winm04,1607158629.450,1607158639.750,10.300,279200,444000,1638,2803,519,826
paper_f3_r1_v1,paper,3,sliding,winm05,1607158634.600,1607158644.900,10.300,361600,526400,2177,3460,673,979
paper_f3_r1_v1,paper,3,sliding,winm06,1607158639.750,1607158650.050,10.300,444000,608800,2804,4125,826,1132
paper_f3_r1_v1,paper,3,sliding,winm07,1607158644.900,1607158655.200,10.300,526400,691200,3461,4800,979,1286
paper_f3_r1_v1,paper,3,sliding,winm08,1607158650.050,1607158660.350,10.300,608800,773600,4126,5455,1132,1439
paper_f3_r1_v1,paper,3,sliding,winm09,1607158655.200,1607158665.500,10.300,691200,856000,4801,6138,1286,1592
paper_f3_r1_v1,paper,3,sliding,winm10,1607158660.350,1607158670.650,10.300,773600,938400,5456,6820,1439,1745
paper_f3_r1_v1,paper,3,sliding,winm11,1607158665.500,1607158675.800,10.300,856000,1020800,6139,7509,1592,1899
paper_f3_r1_v1,paper,3,sliding,winl01,1607158614.000,1607158628.000,14.000,32000,256000,0,1484,60,476
paper_f3_r1_v1,paper,3,sliding,winl02,1607158621.000,1607158635.000,14.000,144000,368000,724,2217,268,684
paper_f3_r1_v1,paper,3,sliding,winl03,1607158628.000,1607158642.000,14.000,256000,480000,1484,3101,476,893
paper_f3_r1_v1,paper,3,sliding,winl04,1607158635.000,1607158649.000,14.000,368000,592000,2217,3986,684,1101
paper_f3_r1_v1,paper,3,sliding,winl05,1607158642.000,1607158656.000,14.000,480000,704000,3101,4900,893,1309
paper_f3_r1_v1,paper,3,sliding,winl06,1607158649.000,1607158663.000,14.000,592000,816000,3986,5811,1101,1518
paper_f3_r1_v1,paper,3,sliding,winl07,1607158656.000,1607158670.000,14.000,704000,928000,4900,6736,1309,1726
paper_f3_r1_v1,paper,3,sliding,winl08,1607158663.000,1607158677.000,14.000,816000,1040000,5811,7660,1518,1934
paper_f6_r1_v1,paper,6,cycle,seg01,1607158255.500,1607158265.760,10.260,136000,300160,619,1748,253,559
paper_f6_r1_v1,paper,6,cycle,seg02,1607158265.760,1607158275.980,10.220,300160,463680,1749,2957,559,864
paper_f6_r1_v1,paper,6,cycle,seg03,1607158275.980,1607158286.200,10.220,463680,627200,2958,4330,864,1169
paper_f6_r1_v1,paper,6,cycle,seg04,1607158286.200,1607158296.460,10.260,627200,791360,4331,5697,1169,1475
paper_f6_r1_v1,paper,6,cycle,seg05,1607158296.460,1607158306.680,10.220,791360,954880,5698,7057,1475,1779
paper_f6_r1_v1,paper,6,sliding,wins01,1607158249.000,1607158256.000,7.000,32000,144000,0,672,60,268
paper_f6_r1_v1,paper,6,sliding,wins02,1607158252.500,1607158259.500,7.000,88000,200000,305,1045,164,373
paper_f6_r1_v1,paper,6,sliding,wins03,1607158256.000,1607158263.000,7.000,144000,256000,672,1444,268,477
paper_f6_r1_v1,paper,6,sliding,wins04,1607158259.500,1607158266.500,7.000,200000,312000,1046,1825,373,581
paper_f6_r1_v1,paper,6,sliding,wins05,1607158263.000,1607158270.000,7.000,256000,368000,1444,2175,477,686
paper_f6_r1_v1,paper,6,sliding,wins06,1607158266.500,1607158273.500,7.000,312000,424000,1826,2617,581,790
paper_f6_r1_v1,paper,6,sliding,wins07,1607158270.000,1607158277.000,7.000,368000,480000,2175,3096,686,894
paper_f6_r1_v1,paper,6,sliding,wins08,1607158273.500,1607158280.500,7.000,424000,536000,2617,3559,790,999
paper_f6_r1_v1,paper,6,sliding,wins09,1607158277.000,1607158284.000,7.000,480000,592000,3096,4025,894,1103
paper_f6_r1_v1,paper,6,sliding,wins10,1607158280.500,1607158287.500,7.000,536000,648000,3559,4499,999,1207
paper_f6_r1_v1,paper,6,sliding,wins11,1607158284.000,1607158291.000,7.000,592000,704000,4025,4962,1103,1312
paper_f6_r1_v1,paper,6,sliding,wins12,1607158287.500,1607158294.500,7.000,648000,760000,4500,5440,1207,1416
paper_f6_r1_v1,paper,6,sliding,wins13,1607158291.000,1607158298.000,7.000,704000,816000,4962,5901,1312,1520
paper_f6_r1_v1,paper,6,sliding,wins14,1607158294.500,1607158301.500,7.000,760000,872000,5440,6353,1416,1625
paper_f6_r1_v1,paper,6,sliding,wins15,1607158298.000,1607158305.000,7.000,816000,928000,5901,6829,1520,1729
paper_f6_r1_v1,paper,6,sliding,wins16,1607158301.500,1607158308.500,7.000,872000,984000,6354,7307,1625,1834
paper_f6_r1_v1,paper,6,sliding,wins17,1607158305.000,1607158312.000,7.000,928000,1040000,6829,7774,1729,1938
paper_f6_r1_v1,paper,6,sliding,winm01,1607158249.000,1607158259.300,10.300,32000,196800,0,1025,60,367
paper_f6_r1_v1,paper,6,sliding,winm02,1607158254.150,1607158264.450,10.300,114400,279200,469,1602,213,520
paper_f6_r1_v1,paper,6,sliding,winm03,1607158259.300,1607158269.600,10.300,196800,361600,1026,2138,367,674
paper_f6_r1_v1,paper,6,sliding,winm04,1607158264.450,1607158274.750,10.300,279200,444000,1603,2787,520,827
paper_f6_r1_v1,paper,6,sliding,winm05,1607158269.600,1607158279.900,10.300,361600,526400,2139,3472,674,981
paper_f6_r1_v1,paper,6,sliding,winm06,1607158274.750,1607158285.050,10.300,444000,608800,2788,4171,827,1134
paper_f6_r1_v1,paper,6,sliding,winm07,1607158279.900,1607158290.200,10.300,526400,691200,3473,4858,981,1288
paper_f6_r1_v1,paper,6,sliding,winm08,1607158285.050,1607158295.350,10.300,608800,773600,4172,5550,1134,1441
paper_f6_r1_v1,paper,6,sliding,winm09,1607158290.200,1607158300.500,10.300,691200,856000,4859,6223,1288,1595
paper_f6_r1_v1,paper,6,sliding,winm10,1607158295.350,1607158305.650,10.300,773600,938400,5551,6917,1441,1749
paper_f6_r1_v1,paper,6,sliding,winm11,1607158300.500,1607158310.800,10.300,856000,1020800,6224,7612,1595,1902
paper_f6_r1_v1,paper,6,sliding,winl01,1607158249.000,1607158263.000,14.000,32000,256000,0,1444,60,477
paper_f6_r1_v1,paper,6,sliding,winl02,1607158256.000,1607158270.000,14.000,144000,368000,672,2175,268,686
paper_f6_r1_v1,paper,6,sliding,winl03,1607158263.000,1607158277.000,14.000,256000,480000,1444,3096,477,894
paper_f6_r1_v1,paper,6,sliding,winl04,1607158270.000,1607158284.000,14.000,368000,592000,2175,4025,686,1103
paper_f6_r1_v1,paper,6,sliding,winl05,1607158277.000,1607158291.000,14.000,480000,704000,3096,4962,894,1312
paper_f6_r1_v1,paper,6,sliding,winl06,1607158284.000,1607158298.000,14.000,592000,816000,4025,5901,1103,1520
paper_f6_r1_v1,paper,6,sliding,winl07,1607158291.000,1607158305.000,14.000,704000,928000,4962,6829,1312,1729
paper_f6_r1_v1,paper,6,sliding,winl08,1607158298.000,1607158312.000,14.000,816000,1040000,5901,7774,1520,1938
paper_f9_r1_v1,paper,9,cycle,seg01,1607158455.380,1607158465.580,10.200,134080,297280,327,641,250,555
paper_f9_r1_v1,paper,9,cycle,seg02,1607158465.580,1607158475.780,10.200,297280,460480,642,955,555,860
paper_f9_r1_v1,paper,9,cycle,seg03,1607158475.780,1607158485.960,10.180,460480,623360,956,1270,860,1164
paper_f9_r1_v1,paper,9,cycle,seg04,1607158485.960,1607158496.120,10.160,623360,785920,1271,1585,1164,1467
paper_f9_r1_v1,paper,9,cycle,seg05,1607158496.120,1607158506.300,10.180,785920,948800,1586,1901,1467,1771
paper_f9_r1_v1,paper,9,sliding,wins01,1607158448.520,1607158455.520,7.000,24320,136320,104,331,45,254
paper_f9_r1_v1,paper,9,sliding,wins02,1607158452.020,1607158459.020,7.000,80320,192320,223,438,150,359
paper_f9_r1_v1,paper,9,sliding,wins03,1607158455.520,1607158462.520,7.000,136320,248320,332,547,254,464
paper_f9_r1_v1,paper,9,sliding,wins04,1607158459.020,1607158466.020,7.000,192320,304320,439,655,359,568
paper_f9_r1_v1,paper,9,sliding,wins05,1607158462.520,1607158469.520,7.000,248320,360320,548,761,464,673
paper_f9_r1_v1,paper,9,sliding,wins06,1607158466.020,1607158473.020,7.000,304320,416320,656,869,568,777
paper_f9_r1_v1,paper,9,sliding,wins07,1607158469.520,1607158476.520,7.000,360320,472320,762,977,673,882
paper_f9_r1_v1,paper,9,sliding,wins08,1607158473.020,1607158480.020,7.000,416320,528320,870,1086,777,986
paper_f9_r1_v1,paper,9,sliding,wins09,1607158476.520,1607158483.520,7.000,472320,584320,978,1195,882,1091
paper_f9_r1_v1,paper,9,sliding,wins10,1607158480.020,1607158487.020,7.000,528320,640320,1087,1304,986,1195
paper_f9_r1_v1,paper,9,sliding,wins11,1607158483.520,1607158490.520,7.000,584320,696320,1196,1412,1091,1300
paper_f9_r1_v1,paper,9,sliding,wins12,1607158487.020,1607158494.020,7.000,640320,752320,1305,1519,1195,1404
paper_f9_r1_v1,paper,9,sliding,wins13,1607158490.520,1607158497.520,7.000,696320,808320,1413,1628,1300,1509
paper_f9_r1_v1,paper,9,sliding,wins14,1607158494.020,1607158501.020,7.000,752320,864320,1520,1736,1404,1613
paper_f9_r1_v1,paper,9,sliding,wins15,1607158497.520,1607158504.520,7.000,808320,920320,1629,1845,1509,1718
paper_f9_r1_v1,paper,9,sliding,wins16,1607158501.020,1607158508.020,7.000,864320,976320,1737,1954,1613,1822
paper_f9_r1_v1,paper,9,sliding,wins17,1607158504.520,1607158511.520,7.000,920320,1032320,1846,2062,1718,1927
paper_f9_r1_v1,paper,9,sliding,winm01,1607158448.520,1607158458.820,10.300,24320,189120,104,432,45,353
paper_f9_r1_v1,paper,9,sliding,winm02,1607158453.670,1607158463.970,10.300,106720,271520,274,592,199,507
paper_f9_r1_v1,paper,9,sliding,winm03,1607158458.820,1607158469.120,10.300,189120,353920,433,748,353,661
paper_f9_r1_v1,paper,9,sliding,winm04,1607158463.970,1607158474.270,10.300,271520,436320,593,909,507,814
paper_f9_r1_v1,paper,9,sliding,winm05,1607158469.120,1607158479.420,10.300,353920,518720,749,1067,661,968
paper_f9_r1_v1,paper,9,sliding,winm06,1607158474.270,1607158484.570,10.300,436320,601120,910,1228,814,1122
paper_f9_r1_v1,paper,9,sliding,winm07,1607158479.420,1607158489.720,10.300,518720,683520,1068,1387,968,1276
paper_f9_r1_v1,paper,9,sliding,winm08,1607158484.570,1607158494.870,10.300,601120,765920,1229,1545,1122,1430
paper_f9_r1_v1,paper,9,sliding,winm09,1607158489.720,1607158500.020,10.300,683520,848320,1388,1705,1276,1584
paper_f9_r1_v1,paper,9,sliding,winm10,1607158494.870,1607158505.170,10.300,765920,930720,1546,1866,1430,1737
paper_f9_r1_v1,paper,9,sliding,winm11,1607158500.020,1607158510.320,10.300,848320,1013120,1706,2025,1584,1891
paper_f9_r1_v1,paper,9,sliding,winl01,1607158448.520,1607158462.520,14.000,24320,248320,104,547,45,464
paper_f9_r1_v1,paper,9,sliding,winl02,1607158455.520,1607158469.520,14.000,136320,360320,332,761,254,673
paper_f9_r1_v1,paper,9,sliding,winl03,1607158462.520,1607158476.520,14.000,248320,472320,548,977,464,882
paper_f9_r1_v1,paper,9,sliding,winl04,1607158469.520,1607158483.520,14.000,360320,584320,762,1195,673,1091
paper_f9_r1_v1,paper,9,sliding,winl05,1607158476.520,1607158490.520,14.000,472320,696320,978,1412,882,1300
paper_f9_r1_v1,paper,9,sliding,winl06,1607158483.520,1607158497.520,14.000,584320,808320,1196,1628,1091,1509
paper_f9_r1_v1,paper,9,sliding,winl07,1607158490.520,1607158504.520,14.000,696320,920320,1413,1845,1300,1718
paper_f9_r1_v1,paper,9,sliding,winl08,1607158497.520,1607158511.520,14.000,808320,1032320,1629,2062,1509,1927
polyester_f3_r1_v1,polyester,3,cycle,seg01,1607155505.360,1607155515.700,10.340,133760,299200,731,1839,247,554
polyester_f3_r1_v1,polyester,3,cycle,seg02,1607155515.700,1607155525.880,10.180,299200,462080,1840,3104,554,855
polyester_f3_r1_v1,polyester,3,cycle,seg03,1607155525.880,1607155536.200,10.320,462080,627200,3105,4474,855,1160
polyester_f3_r1_v1,polyester,3,cycle,seg04,1607155536.200,1607155546.460,10.260,627200,791360,4474,5807,1160,1464
polyester_f3_r1_v1,polyester,3,cycle,seg05,1607155546.460,1607155556.740,10.280,791360,955840,5808,7116,1464,1768
polyester_f3_r1_v1,polyester,3,sliding,wins01,1607155498.000,1607155505.000,7.000,16000,128000,0,692,30,237
polyester_f3_r1_v1,polyester,3,sliding,wins02,1607155501.500,1607155508.500,7.000,72000,184000,313,1049,133,340
polyester_f3_r1_v1,polyester,3,sliding,wins03,1607155505.000,1607155512.000,7.000,128000,240000,692,1438,237,444
polyester_f3_r1_v1,polyester,3,sliding,wins04,1607155508.500,1607155515.500,7.000,184000,296000,1049,1816,340,548
polyester_f3_r1_v1,polyester,3,sliding,wins05,1607155512.000,1607155519.000,7.000,240000,352000,1438,2190,444,651
polyester_f3_r1_v1,polyester,3,sliding,wins06,1607155515.500,1607155522.500,7.000,296000,408000,1817,2645,548,755
polyester_f3_r1_v1,polyester,3,sliding,wins07,1607155519.000,1607155526.000,7.000,352000,464000,2190,3122,651,858
polyester_f3_r1_v1,polyester,3,sliding,wins08,1607155522.500,1607155529.500,7.000,408000,520000,2646,3591,755,962
polyester_f3_r1_v1,polyester,3,sliding,wins09,1607155526.000,1607155533.000,7.000,464000,576000,3122,4052,858,1066
polyester_f3_r1_v1,polyester,3,sliding,wins10,1607155529.500,1607155536.500,7.000,520000,632000,3591,4511,962,1169
polyester_f3_r1_v1,polyester,3,sliding,wins11,1607155533.000,1607155540.000,7.000,576000,688000,4052,4967,1066,1273
polyester_f3_r1_v1,polyester,3,sliding,wins12,1607155536.500,1607155543.500,7.000,632000,744000,4512,5417,1169,1376
polyester_f3_r1_v1,polyester,3,sliding,wins13,1607155540.000,1607155547.000,7.000,688000,800000,4967,5873,1273,1480
polyester_f3_r1_v1,polyester,3,sliding,wins14,1607155543.500,1607155550.500,7.000,744000,856000,5417,6314,1376,1584
polyester_f3_r1_v1,polyester,3,sliding,wins15,1607155547.000,1607155554.000,7.000,800000,912000,5873,6752,1480,1687
polyester_f3_r1_v1,polyester,3,sliding,wins16,1607155550.500,1607155557.500,7.000,856000,968000,6314,7221,1584,1791
polyester_f3_r1_v1,polyester,3,sliding,wins17,1607155554.000,1607155561.000,7.000,912000,1024000,6752,7690,1687,1894
polyester_f3_r1_v1,polyester,3,sliding,winm01,1607155498.000,1607155508.300,10.300,16000,180800,0,1028,30,334
polyester_f3_r1_v1,polyester,3,sliding,winm02,1607155503.150,1607155513.450,10.300,98400,263200,488,1596,182,487
polyester_f3_r1_v1,polyester,3,sliding,winm03,1607155508.300,1607155518.600,10.300,180800,345600,1029,2150,334,639
polyester_f3_r1_v1,polyester,3,sliding,winm04,1607155513.450,1607155523.750,10.300,263200,428000,1597,2812,487,792
polyester_f3_r1_v1,polyester,3,sliding,winm05,1607155518.600,1607155528.900,10.300,345600,510400,2151,3512,639,944
polyester_f3_r1_v1,polyester,3,sliding,winm06,1607155523.750,1607155534.050,10.300,428000,592800,2813,4193,792,1097
polyester_f3_r1_v1,polyester,3,sliding,winm07,1607155528.900,1607155539.200,10.300,510400,675200,3513,4859,944,1249
polyester_f3_r1_v1,polyester,3,sliding,winm08,1607155534.050,1607155544.350,10.300,592800,757600,4194,5528,1097,1402
polyester_f3_r1_v1,polyester,3,sliding,winm09,1607155539.200,1607155549.500,10.300,675200,840000,4860,6194,1249,1554
polyester_f3_r1_v1,polyester,3,sliding,winm10,1607155544.350,1607155554.650,10.300,757600,922400,5529,6835,1402,1706
polyester_f3_r1_v1,polyester,3,sliding,winm11,1607155549.500,1607155559.800,10.300,840000,1004800,6195,7521,1554,1859
polyester_f3_r1_v1,polyester,3,sliding,winl01,1607155498.000,1607155512.000,14.000,16000,240000,0,1438,30,444
polyester_f3_r1_v1,polyester,3,sliding,winl02,1607155505.000,1607155519.000,14.000,128000,352000,692,2190,237,651
polyester_f3_r1_v1,polyester,3,sliding,winl03,1607155512.000,1607155526.000,14.000,240000,464000,1438,3122,444,858
polyester_f3_r1_v1,polyester,3,sliding,winl04,1607155519.000,1607155533.000,14.000,352000,576000,2190,4052,651,1066
polyester_f3_r1_v1,polyester,3,sliding,winl05,1607155526.000,1607155540.000,14.000,464000,688000,3122,4967,858,1273
polyester_f3_r1_v1,polyester,3,sliding,winl06,1607155533.000,1607155547.000,14.000,576000,800000,4052,5873,1066,1480
polyester_f3_r1_v1,polyester,3,sliding,winl07,1607155540.000,1607155554.000,14.000,688000,912000,4967,6752,1273,1687
polyester_f3_r1_v1,polyester,3,sliding,winl08,1607155547.000,1607155561.000,14.000,800000,1024000,5873,7690,1480,1894
polyester_f6_r1_v1,polyester,6,cycle,seg01,1607155722.920,1607155733.180,10.260,126720,290880,211,526,238,547
polyester_f6_r1_v1,polyester,6,cycle,seg02,1607155733.180,1607155743.400,10.220,290880,454400,527,844,547,855
polyester_f6_r1_v1,polyester,6,cycle,seg03,1607155743.400,1607155753.640,10.240,454400,618240,844,1159,855,1163
polyester_f6_r1_v1,polyester,6,cycle,seg04,1607155753.640,1607155763.880,10.240,618240,782080,1160,1479,1163,1471
