clip_id,sample_id,session_id,material_english,material_chinese,class_id,force_n,split,slice_mode,phase,source_start_epoch,source_end_epoch,source_duration_s,window_stride_s,stretch_factor,stored_duration_s,audio_path,tactile_path,video_path
brass_000088,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151152.4200,1607151152.9200,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000088.wav,dataset/tactile/brass/brass_tactile_000088.csv,dataset/video/brass/brass_video_000088.avi
brass_000089,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151152.5700,1607151153.0700,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000089.wav,dataset/tactile/brass/brass_tactile_000089.csv,dataset/video/brass/brass_video_000089.avi
brass_000090,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151152.7200,1607151153.2200,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000090.wav,dataset/tactile/brass/brass_tactile_000090.csv,dataset/video/brass/brass_video_000090.avi
brass_000091,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151152.8700,1607151153.3700,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000091.wav,dataset/tactile/brass/brass_tactile_000091.csv,dataset/video/brass/brass_video_000091.avi
brass_000092,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151153.0200,1607151153.5200,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000092.wav,dataset/tactile/brass/brass_tactile_000092.csv,dataset/video/brass/brass_video_000092.avi
brass_000093,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151153.1700,1607151153.6700,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000093.wav,dataset/tactile/brass/brass_tactile_000093.csv,dataset/video/brass/brass_video_000093.avi
brass_000094,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151153.3200,1607151153.8200,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000094.wav,dataset/tactile/brass/brass_tactile_000094.csv,dataset/video/brass/brass_video_000094.avi
brass_000095,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151153.4700,1607151153.9700,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000095.wav,dataset/tactile/brass/brass_tactile_000095.csv,dataset/video/brass/brass_video_000095.avi
brass_000096,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151153.6200,1607151154.1200,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000096.wav,dataset/tactile/brass/brass_tactile_000096.csv,dataset/video/brass/brass_video_000096.avi
brass_000097,VisTouch_brass_f3_r1_v1_seg01a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151153.7700,1607151154.2700,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000097.wav,dataset/tactile/brass/brass_tactile_000097.csv,dataset/video/brass/brass_video_000097.avi
brass_000098,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151154.3600,1607151154.8600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000098.wav,dataset/tactile/brass/brass_tactile_000098.csv,dataset/video/brass/brass_video_000098.avi
brass_000099,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151154.5100,1607151155.0100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000099.wav,dataset/tactile/brass/brass_tactile_000099.csv,dataset/video/brass/brass_video_000099.avi
brass_000100,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151154.6600,1607151155.1600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000100.wav,dataset/tactile/brass/brass_tactile_000100.csv,dataset/video/brass/brass_video_000100.avi
brass_000101,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151154.8100,1607151155.3100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000101.wav,dataset/tactile/brass/brass_tactile_000101.csv,dataset/video/brass/brass_video_000101.avi
brass_000102,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151154.9600,1607151155.4600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000102.wav,dataset/tactile/brass/brass_tactile_000102.csv,dataset/video/brass/brass_video_000102.avi
brass_000103,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151155.1100,1607151155.6100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000103.wav,dataset/tactile/brass/brass_tactile_000103.csv,dataset/video/brass/brass_video_000103.avi
brass_000104,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151155.2600,1607151155.7600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000104.wav,dataset/tactile/brass/brass_tactile_000104.csv,dataset/video/brass/brass_video_000104.avi
brass_000105,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151155.4100,1607151155.9100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000105.wav,dataset/tactile/brass/brass_tactile_000105.csv,dataset/video/brass/brass_video_000105.avi
brass_000106,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151155.5600,1607151156.0600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000106.wav,dataset/tactile/brass/brass_tactile_000106.csv,dataset/video/brass/brass_video_000106.avi
brass_000107,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151155.7100,1607151156.2100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000107.wav,dataset/tactile/brass/brass_tactile_000107.csv,dataset/video/brass/brass_video_000107.avi
brass_000108,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151155.8600,1607151156.3600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000108.wav,dataset/tactile/brass/brass_tactile_000108.csv,dataset/video/brass/brass_video_000108.avi
brass_000109,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151156.0100,1607151156.5100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000109.wav,dataset/tactile/brass/brass_tactile_000109.csv,dataset/video/brass/brass_video_000109.avi
brass_000110,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151156.1600,1607151156.6600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000110.wav,dataset/tactile/brass/brass_tactile_000110.csv,dataset/video/brass/brass_video_000110.avi
brass_000111,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151156.3100,1607151156.8100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000111.wav,dataset/tactile/brass/brass_tactile_000111.csv,dataset/video/brass/brass_video_000111.avi
brass_000112,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151156.4600,1607151156.9600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000112.wav,dataset/tactile/brass/brass_tactile_000112.csv,dataset/video/brass/brass_video_000112.avi
brass_000113,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151156.6100,1607151157.1100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000113.wav,dataset/tactile/brass/brass_tactile_000113.csv,dataset/video/brass/brass_video_000113.avi
brass_000114,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151156.7600,1607151157.2600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000114.wav,dataset/tactile/brass/brass_tactile_000114.csv,dataset/video/brass/brass_video_000114.avi
brass_000115,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151156.9100,1607151157.4100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000115.wav,dataset/tactile/brass/brass_tactile_000115.csv,dataset/video/brass/brass_video_000115.avi
brass_000116,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151157.0600,1607151157.5600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000116.wav,dataset/tactile/brass/brass_tactile_000116.csv,dataset/video/brass/brass_video_000116.avi
brass_000117,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151157.2100,1607151157.7100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000117.wav,dataset/tactile/brass/brass_tactile_000117.csv,dataset/video/brass/brass_video_000117.avi
brass_000118,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151157.3600,1607151157.8600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000118.wav,dataset/tactile/brass/brass_tactile_000118.csv,dataset/video/brass/brass_video_000118.avi
brass_000119,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151157.5100,1607151158.0100,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000119.wav,dataset/tactile/brass/brass_tactile_000119.csv,dataset/video/brass/brass_video_000119.avi
brass_000120,VisTouch_brass_f3_r1_v1_seg01b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151157.6600,1607151158.1600,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000120.wav,dataset/tactile/brass/brass_tactile_000120.csv,dataset/video/brass/brass_video_000120.avi
brass_000121,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151158.3000,1607151158.8000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000121.wav,dataset/tactile/brass/brass_tactile_000121.csv,dataset/video/brass/brass_video_000121.avi
brass_000122,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151158.4500,1607151158.9500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000122.wav,dataset/tactile/brass/brass_tactile_000122.csv,dataset/video/brass/brass_video_000122.avi
brass_000123,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151158.6000,1607151159.1000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000123.wav,dataset/tactile/brass/brass_tactile_000123.csv,dataset/video/brass/brass_video_000123.avi
brass_000124,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151158.7500,1607151159.2500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000124.wav,dataset/tactile/brass/brass_tactile_000124.csv,dataset/video/brass/brass_video_000124.avi
brass_000125,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151158.9000,1607151159.4000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000125.wav,dataset/tactile/brass/brass_tactile_000125.csv,dataset/video/brass/brass_video_000125.avi
brass_000126,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151159.0500,1607151159.5500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000126.wav,dataset/tactile/brass/brass_tactile_000126.csv,dataset/video/brass/brass_video_000126.avi
brass_000127,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151159.2000,1607151159.7000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000127.wav,dataset/tactile/brass/brass_tactile_000127.csv,dataset/video/brass/brass_video_000127.avi
brass_000128,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151159.3500,1607151159.8500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000128.wav,dataset/tactile/brass/brass_tactile_000128.csv,dataset/video/brass/brass_video_000128.avi
brass_000129,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151159.5000,1607151160.0000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000129.wav,dataset/tactile/brass/brass_tactile_000129.csv,dataset/video/brass/brass_video_000129.avi
brass_000130,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151159.6500,1607151160.1500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000130.wav,dataset/tactile/brass/brass_tactile_000130.csv,dataset/video/brass/brass_video_000130.avi
brass_000131,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151159.8000,1607151160.3000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000131.wav,dataset/tactile/brass/brass_tactile_000131.csv,dataset/video/brass/brass_video_000131.avi
brass_000132,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151159.9500,1607151160.4500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000132.wav,dataset/tactile/brass/brass_tactile_000132.csv,dataset/video/brass/brass_video_000132.avi
brass_000133,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151160.1000,1607151160.6000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000133.wav,dataset/tactile/brass/brass_tactile_000133.csv,dataset/video/brass/brass_video_000133.avi
brass_000134,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151160.2500,1607151160.7500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000134.wav,dataset/tactile/brass/brass_tactile_000134.csv,dataset/video/brass/brass_video_000134.avi
brass_000135,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151160.4000,1607151160.9000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000135.wav,dataset/tactile/brass/brass_tactile_000135.csv,dataset/video/brass/brass_video_000135.avi
brass_000136,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151160.5500,1607151161.0500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000136.wav,dataset/tactile/brass/brass_tactile_000136.csv,dataset/video/brass/brass_video_000136.avi
brass_000137,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151160.7000,1607151161.2000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000137.wav,dataset/tactile/brass/brass_tactile_000137.csv,dataset/video/brass/brass_video_000137.avi
brass_000138,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151160.8500,1607151161.3500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000138.wav,dataset/tactile/brass/brass_tactile_000138.csv,dataset/video/brass/brass_video_000138.avi
brass_000139,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151161.0000,1607151161.5000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000139.wav,dataset/tactile/brass/brass_tactile_000139.csv,dataset/video/brass/brass_video_000139.avi
brass_000140,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151161.1500,1607151161.6500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000140.wav,dataset/tactile/brass/brass_tactile_000140.csv,dataset/video/brass/brass_video_000140.avi
brass_000141,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151161.3000,1607151161.8000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000141.wav,dataset/tactile/brass/brass_tactile_000141.csv,dataset/video/brass/brass_video_000141.avi
brass_000142,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151161.4500,1607151161.9500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000142.wav,dataset/tactile/brass/brass_tactile_000142.csv,dataset/video/brass/brass_video_000142.avi
brass_000143,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151161.6000,1607151162.1000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000143.wav,dataset/tactile/brass/brass_tactile_000143.csv,dataset/video/brass/brass_video_000143.avi
brass_000144,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151161.7500,1607151162.2500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000144.wav,dataset/tactile/brass/brass_tactile_000144.csv,dataset/video/brass/brass_video_000144.avi
brass_000145,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151161.9000,1607151162.4000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000145.wav,dataset/tactile/brass/brass_tactile_000145.csv,dataset/video/brass/brass_video_000145.avi
brass_000146,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151162.0500,1607151162.5500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000146.wav,dataset/tactile/brass/brass_tactile_000146.csv,dataset/video/brass/brass_video_000146.avi
brass_000147,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151162.2000,1607151162.7000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000147.wav,dataset/tactile/brass/brass_tactile_000147.csv,dataset/video/brass/brass_video_000147.avi
brass_000148,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151162.3500,1607151162.8500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000148.wav,dataset/tactile/brass/brass_tactile_000148.csv,dataset/video/brass/brass_video_000148.avi
brass_000149,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151162.5000,1607151163.0000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000149.wav,dataset/tactile/brass/brass_tactile_000149.csv,dataset/video/brass/brass_video_000149.avi
brass_000150,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151162.6500,1607151163.1500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000150.wav,dataset/tactile/brass/brass_tactile_000150.csv,dataset/video/brass/brass_video_000150.avi
brass_000151,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151162.8000,1607151163.3000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000151.wav,dataset/tactile/brass/brass_tactile_000151.csv,dataset/video/brass/brass_video_000151.avi
brass_000152,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151162.9500,1607151163.4500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000152.wav,dataset/tactile/brass/brass_tactile_000152.csv,dataset/video/brass/brass_video_000152.avi
brass_000153,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151163.1000,1607151163.6000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000153.wav,dataset/tactile/brass/brass_tactile_000153.csv,dataset/video/brass/brass_video_000153.avi
brass_000154,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151163.2500,1607151163.7500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000154.wav,dataset/tactile/brass/brass_tactile_000154.csv,dataset/video/brass/brass_video_000154.avi
brass_000155,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151163.4000,1607151163.9000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000155.wav,dataset/tactile/brass/brass_tactile_000155.csv,dataset/video/brass/brass_video_000155.avi
brass_000156,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151163.5500,1607151164.0500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000156.wav,dataset/tactile/brass/brass_tactile_000156.csv,dataset/video/brass/brass_video_000156.avi
brass_000157,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151163.7000,1607151164.2000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000157.wav,dataset/tactile/brass/brass_tactile_000157.csv,dataset/video/brass/brass_video_000157.avi
brass_000158,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151163.8500,1607151164.3500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000158.wav,dataset/tactile/brass/brass_tactile_000158.csv,dataset/video/brass/brass_video_000158.avi
brass_000159,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151164.0000,1607151164.5000,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000159.wav,dataset/tactile/brass/brass_tactile_000159.csv,dataset/video/brass/brass_video_000159.avi
brass_000160,VisTouch_brass_f3_r1_v1_seg02a,brass_f3_r1_v1,brass,黄铜,0,3,train,half,rise,1607151164.1500,1607151164.6500,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000160.wav,dataset/tactile/brass/brass_tactile_000160.csv,dataset/video/brass/brass_video_000160.avi
brass_000161,VisTouch_brass_f3_r1_v1_seg02b,brass_f3_r1_v1,brass,黄铜,0,3,train,half,fall,1607151164.6800,1607151165.1800,0.500,0.150,4.0,2.000,dataset/audio/brass/brass_audio_000161.wav,dataset/tactile/brass/brass_tactile_000161.csv,dataset/video/brass/brass_video_000161.avi
